iExpt,valid,nll,n_plus,n_minus,n_dropped_zero_eff_plus,n_dropped_zero_eff_minus,fit_time_s,rho0_770.dx,rho0_770.dx_error,omega_782.x,omega_782.x_error,omega_782.y,omega_782.y_error,omega_782.dx,omega_782.dx_error,omega_782.dy,omega_782.dy_error,rho0_1450.x,rho0_1450.x_error,rho0_1450.y,rho0_1450.y_error,rho0_1450.dx,rho0_1450.dx_error,rho0_1450.dy,rho0_1450.dy_error,f2_1270.x,f2_1270.x_error,f2_1270.y,f2_1270.y_error,f2_1270.dx,f2_1270.dx_error,f2_1270.dy,f2_1270.dy_error,rho0_3_1690.x,rho0_3_1690.x_error,rho0_3_1690.y,rho0_3_1690.y_error,rho0_3_1690.dx,rho0_3_1690.dx_error,rho0_3_1690.dy,rho0_3_1690.dy_error,sigma0.x,sigma0.x_error,sigma0.y,sigma0.y_error,sigma0.dx,sigma0.dx_error,sigma0.dy,sigma0.dy_error,f0_980.x,f0_980.x_error,f0_980.y,f0_980.y_error,f0_980.dx,f0_980.dx_error,f0_980.dy,f0_980.dy_error,chi_c0.x,chi_c0.x_error,chi_c0.y,chi_c0.y_error,chi_c0.dx,chi_c0.dx_error,chi_c0.dy,chi_c0.dy_error,f0_1370.x,f0_1370.x_error,f0_1370.y,f0_1370.y_error,f0_1370.dx,f0_1370.dx_error,f0_1370.dy,f0_1370.dy_error
468,True,-490453.6941905853,43309,51147,2,2,20.704609870910645,-0.00342860884299679,0.003567734555771893,-0.029830101517033428,0.004113824261291238,0.09431000138665448,0.003604994583409069,0.005605824961933371,0.004167413736530731,0.012807099060226099,0.00356792258073927,-0.28279137197548143,0.006242727941233834,0.11422073862475855,0.005409137955460124,-0.09103251705211984,0.006295741670981417,-0.008211641522576732,0.005263168698614278,0.343358567559625,0.004653250216767971,0.18160248705841933,0.00486498480430075,-0.05658222818081836,0.004498370461887548,-0.11374709428453544,0.004891060530904459,0.09477020781776802,0.00401150977765665,0.03230269372290865,0.004920331709345827,0.04227896277132943,0.003974730119665457,0.05796929886353332,0.004915315213347881,-0.40564071618686465,0.0050669913835789965,0.348796615563651,0.00478221835822982,0.2842680091676956,0.004968203670094732,0.20288053161691688,0.004703759557796995,0.12950330166001145,0.0037210528991288416,-0.014615976331583529,0.0035205799364474116,-0.051577823676392534,0.0036824303911877263,-0.07216085948682187,0.003544236099038156,0.024095045383243415,0.0036665586852135425,0.01580595782155531,0.004039846166395748,-0.0389867867615475,0.00366686811065034,-0.041724255354378896,0.00404227496750591,0.09790003381129166,0.004344892837941237,-0.021841757402272247,0.004148962184534869,0.053125092469069476,0.004332868431825226,-0.05603441442398082,0.0041747783042302145
469,True,-493348.1680364064,43489,51529,3,4,21.164751768112183,0.0033766408703459466,0.0035520149815320423,-0.03664178716468146,0.004133687427368186,0.09266167305668156,0.0035445384943547844,-0.0012566837221988526,0.004200417567728794,0.012435604595818788,0.0035080329202794597,-0.26766947017947246,0.006196265734858911,0.11677158239329369,0.005170151999835969,-0.08976482181266363,0.006237410257495913,-0.013445510062203505,0.005021485248055284,0.34836456522092735,0.0045928982955256575,0.17413024201856042,0.004933428336271136,-0.05426962381923417,0.0044328587718603695,-0.11067989886761966,0.004953710483218414,0.09412355420359286,0.003907629972622485,0.0185106656324356,0.00504179992073571,0.055761838542933276,0.0038754445188427518,0.05327065488918418,0.005035314460233952,-0.3934659878054549,0.00512443821945347,0.3676045466822196,0.004756551326376522,0.29332541237772275,0.005044401487834275,0.18677756720603236,0.0046364476563826055,0.14548197395547946,0.003746156144160374,-0.018292391554350033,0.0035584118872461616,-0.05236553794019473,0.0036964509066076128,-0.07629686708671765,0.0035841637407106014,0.027491232447177473,0.003641195800287044,0.015020494307837053,0.00443723990469976,-0.044134626192343304,0.0036415878100863708,-0.03794616127551354,0.0044395741562188226,0.10929141944806285,0.004520558707167752,-0.02384250013815317,0.004122008842381932,0.05290694720068352,0.0045082724243568385,-0.0523684307624737,0.004144347237800759
470,True,-491894.55030363635,43687,51008,2,0,19.510863304138184,-0.0005748576931171482,0.0035670414982021574,-0.032331410427285316,0.004132236559153535,0.09801362056632698,0.0035682150816893103,0.010211593087888592,0.004190315755725499,0.014240136485036034,0.003529073938913665,-0.2703770387045499,0.006275331377382132,0.11334171449305165,0.005239330852030377,-0.09062756369371393,0.006326624946964539,-0.003951302312550745,0.005096152094809759,0.35256786229587367,0.004627783510894137,0.17386878591304197,0.00495492980069482,-0.059302436471497105,0.004461864011514177,-0.10867593063997609,0.0049744474397724735,0.09412625919952558,0.003986894287410303,0.022432496810844374,0.004942971922221877,0.04628464390989354,0.003950306951229909,0.06163200129754619,0.00493641540656163,-0.40697904719327843,0.0050906002594759935,0.34984705948470934,0.004767143834973158,0.2823148496606397,0.004969358118149923,0.2063944577341239,0.004691384570648869,0.14013176135507693,0.003772880652558927,-0.007230847614090437,0.0035101016743847593,-0.04671480341943786,0.003723265280963177,-0.07053247851869024,0.003532555319512219,0.02836301225972532,0.003326762967456851,0.026884695729333098,0.004350743225334191,-0.03759937035640722,0.0033269294045670016,-0.0350323615574495,0.0043533404180297955,0.10606288400612897,0.004491180230245134,-0.014711933675148562,0.004202704590630929,0.05801661612647304,0.00447617089860947,-0.05095011490071491,0.004226832763185855
471,True,-495517.9843231293,43696,51638,5,2,25.540698528289795,-0.002405870343933542,0.0035436936189556178,-0.02908762066805625,0.004064286498770531,0.09061276841630908,0.0036090708973100074,0.007813610708610901,0.00411624301324407,0.01778239377748405,0.00357447500216267,-0.27390913735802136,0.006184580335573319,0.11070888803976528,0.0052064963863049435,-0.09311697050114229,0.006233979627648659,-0.009074781252023469,0.005069677495212545,0.3531803660026309,0.00456232464190724,0.17212679603588016,0.004932540449155202,-0.05967277831977926,0.004394591625775351,-0.11463440312723955,0.004953257515817975,0.09780703884548321,0.003870195036002991,0.012811784958955675,0.005028911607140042,0.04827267646279787,0.0038341022068569125,0.04360131854075822,0.0050230867057378835,-0.40541881212609115,0.005056935325767315,0.36331143923382414,0.004773080440502874,0.282349125684519,0.004931192927447194,0.19262658373479655,0.004666523725766183,0.1422388365337593,0.003791715088799557,-0.012012088278439944,0.003505438442489035,-0.047129997536809506,0.003741100147789792,-0.07515393024858447,0.0035286648270401576,0.02894699047215051,0.003641853418326066,0.016085807781248747,0.004051967828707509,-0.04217808327105287,0.0036426782862450328,-0.041965897272710904,0.0040541518861448664,0.10404680019058886,0.004404163906213446,-0.0204175579153963,0.0040324762332768094,0.05265073842804439,0.004389811197332164,-0.05244619549675294,0.004055437844334715
472,True,-495408.08675378445,44325,51026,3,3,20.92954111099243,0.013683736817753707,0.003579204667558766,-0.027010077819141134,0.004146752396783041,0.09672775590558542,0.0036139656539532967,-0.0007907747515064846,0.004196123782686245,0.019778804102097966,0.003577824324483185,-0.2711199376862737,0.0063700303071769285,0.11761213007760922,0.005349822180428733,-0.09431692821888205,0.006418958909626814,-0.008079684916284737,0.005200670743163136,0.35815953274408385,0.004680548059521978,0.1743400822142993,0.005016619375469026,-0.05573537786787615,0.004508891479488162,-0.11974680662539959,0.005045862817405631,0.09969486044815062,0.003921537310651968,0.016449754250006436,0.005051346340212968,0.04262098234867518,0.003883643593261079,0.059760449116131986,0.005042580180853752,-0.4103997834756274,0.005019062966962322,0.3516691347602105,0.0048043651285775675,0.28336274841895326,0.0048813790802008546,0.19938683316583453,0.004719078797466113,0.13854144903268978,0.0038784581434813956,-0.015020495508768925,0.003545959064821109,-0.042740425868623616,0.0038286555549490006,-0.08043230519020321,0.0035749384388424764,0.026038434255360433,0.0035512213563502447,0.012537152094282385,0.004646432718559226,-0.045576852856880457,0.003551131572340539,-0.03638904325894235,0.004648673568140386,0.09171678766798165,0.004484569360173236,-0.020632368550336552,0.004067780865694512,0.0480089173622863,0.004473555838537442,-0.058896034707709766,0.004093034541912501
473,True,-496484.0327516912,43993,51442,3,7,21.045908212661743,0.0031396542364961985,0.0035414073008588134,-0.03333646372055719,0.0041112003681847845,0.09844542296976506,0.003562654242469568,0.010985093085639884,0.0041700400251077855,0.015390281952909984,0.00352355589854849,-0.2651668699179675,0.006160616893300209,0.11120553542740703,0.0052218092000227085,-0.10293436005064824,0.006208846426016577,-0.01976616956187749,0.005080570729676879,0.35843577469643234,0.00456150308381389,0.17292893011885122,0.004974210005468022,-0.05434873028443246,0.004389328328203648,-0.11169603124054196,0.004998518719250756,0.09842319941737736,0.003976565831606238,0.024664161773588832,0.004936491865622443,0.04596521037946253,0.003940770820593076,0.055210696201751515,0.004930603736004474,-0.40485313702548836,0.005024676662744362,0.3538915307189376,0.004711916497991839,0.27855966935509385,0.004901020168997355,0.18908282364580994,0.0046210821579879,0.13727866704784786,0.003750943534411878,-0.011675544362883108,0.003439251700382689,-0.04452473679912411,0.0037045637010226567,-0.07358722808974208,0.0034635429176292265,0.023158713536388948,0.003790384092684323,0.016944000428957516,0.004103789736305391,-0.03842964456299873,0.003790160435031793,-0.040528387510443346,0.004106884132212026,0.10453058370944342,0.004398490988638992,-0.01677639805286472,0.004064746616348994,0.048709240283671316,0.004385247727922212,-0.05787940683256953,0.004089642826780519
474,True,-494442.54151050723,43932,51234,5,3,24.007243156433105,0.002696302598826024,0.003551953044279051,-0.033795108644170326,0.0041259995472580115,0.09659298382471455,0.003583551712308642,0.010835096555507125,0.0041857170758256386,0.011482414943932198,0.003546103024862703,-0.2725856513616086,0.006240328885031291,0.11353589751054481,0.0052455260049678095,-0.09242724403640952,0.0062849363075190194,-0.009433993331992753,0.005103855864504546,0.34706212799786845,0.004614654734040151,0.17133730332049832,0.004896013058520305,-0.048416145201206344,0.0044560505167994665,-0.12363631450565009,0.004926635545798723,0.09425308125828215,0.0039044351359459844,0.015880225773667142,0.004896910630684026,0.045397092743261605,0.0038697615313994706,0.05546143650142666,0.004889813974893347,-0.39783694395868496,0.005080779208048782,0.3597099676104935,0.0047739829179735275,0.2938396715388175,0.004997553878570753,0.20319083445607364,0.004690261250067778,0.139620946884495,0.0037498869671488827,-0.011620167927141215,0.003493866376427888,-0.044713781094847097,0.003701233077435533,-0.08098773420810304,0.0035242064716685326,0.03004520154753604,0.004284111723679916,0.009575247550200738,0.004064600367529817,-0.03760833138516198,0.004284586355926575,-0.04417676088347541,0.004067122622386692,0.09852764619126382,0.004399350647203059,-0.028002230578030602,0.004055913361837139,0.04340875397838726,0.004388301870189455,-0.05573104265432247,0.004079790607560789
475,True,-496657.78952792846,44148,51259,5,6,23.790424823760986,0.0036129510084491005,0.003553366216882401,-0.02961767749801021,0.004125098712838584,0.09796337057808656,0.003582858373804936,0.0063911937365480915,0.004178092457326394,0.013462517973065262,0.0035466895375750223,-0.2747646599179404,0.006256893466205314,0.112746701619658,0.005239967903180648,-0.08147401903645263,0.0063080445762929505,-0.0033129187118801405,0.005099161044742927,0.34657295074916195,0.004628350153062802,0.17786294606994396,0.004891081357026374,-0.05768978274599711,0.004465977755342485,-0.11707973670152803,0.004914836217540851,0.09073330186303044,0.003913874428222245,0.01765216670035927,0.00498974783370381,0.05364233367224768,0.0038813727503953276,0.05340338374463218,0.004982919638871175,-0.40766956269930976,0.00503813699343101,0.3511671126920047,0.004766787216647773,0.28833705745849436,0.0049204468590267345,0.21064596360826374,0.004686448260043173,0.13814420331390798,0.0037766727291997045,-0.01380611775546683,0.0034745783203727777,-0.04756767414255613,0.003729714644357244,-0.07580996776082087,0.003499502297738341,0.02222812508120227,0.0038591607228146466,0.016234355606253123,0.004066400886232992,-0.03924194893702188,0.003860595316842304,-0.047718528119423814,0.00406922413495042,0.0995097103819819,0.004459951764592123,-0.01948159312728444,0.004124614513739097,0.054977452986560545,0.0044478921993727424,-0.05740573709641824,0.004150455759123184
476,True,-494896.7814363595,44306,50778,4,4,23.023096084594727,0.00449621801911753,0.0035413467472644924,-0.037180045269917916,0.004121490569296663,0.09725801832207097,0.0035539202697865775,0.003783632182158999,0.004188001965386221,0.01894449645822943,0.0035169382145986937,-0.27404807688688476,0.006214624797639839,0.10945763498394828,0.0052463591861812925,-0.0880135669034107,0.006264306476028639,-0.004283912038425274,0.005109676216620958,0.34736122709779205,0.0045947275241145025,0.17243172116937214,0.004877685357985222,-0.0506428045794061,0.0044357740277470295,-0.11286679511077563,0.0049022261339906935,0.09705019525707252,0.003931078110476039,0.01788634226895711,0.004881949840771251,0.041926991021353825,0.00389504138555445,0.06446423785816444,0.0048732730726811285,-0.4089208000019531,0.005027049994236256,0.35902199305963844,0.004771865036155227,0.2697319860761656,0.00488440291079148,0.20292509325930466,0.0046802294664402295,0.1407044941647837,0.0038507041771286455,-0.007711715963245215,0.0034834146193889436,-0.04038129136927839,0.0037996163090741725,-0.07348148112671236,0.003507180543077129,0.025158000098062572,0.003812353949717026,0.012282695118821081,0.004593320840886965,-0.04085744877395627,0.0038138662560354072,-0.04269160081163505,0.0045950216229492845,0.11078411241173998,0.004459079515308513,-0.022569409824575976,0.0041407319598391725,0.05723374148832311,0.004444395524160482,-0.048813518094783785,0.004161747167136729
477,True,-494035.7433646028,43668,51349,3,1,22.431753635406494,0.0019537292433739442,0.0035408939353529395,-0.03422568763487183,0.004089774133373853,0.09424735417346192,0.0035781768675499283,0.006145646046799882,0.004150594034750865,0.009072537973105425,0.003541531670360422,-0.2750584782961791,0.006145398125651335,0.11049312559654222,0.00529608618181016,-0.0982256851368585,0.006193169239007409,-0.014198647504062143,0.005156329406098695,0.3424524222607721,0.004572657878875233,0.1769188544548022,0.004849116840617914,-0.05588829965097194,0.004413983746416607,-0.10985483198755837,0.0048708387608190394,0.0984782627575526,0.0039182311092474395,0.014742023722488909,0.005079939822414008,0.045628448199846454,0.003881306120577228,0.05533332230998882,0.005071265121021571,-0.40238433567600596,0.0050395230305553375,0.3529657550193847,0.004747060065084278,0.2823849453040748,0.004944449107918988,0.19694266082563872,0.004667436500506453,0.14409973095477457,0.0037869022051840264,-0.010440442426182988,0.003499037117434228,-0.044127610498168456,0.0037335947627856574,-0.08054238060702351,0.0035288213582944637,0.029476488668282022,0.0036722496456489313,0.011662902991112048,0.004366262985493643,-0.04192129152780244,0.0036721493410171646,-0.03532198606605697,0.004368079719209934,0.09427262100576368,0.004334940384897028,-0.023058107375814357,0.004105209778360056,0.05348038532500722,0.004323819270956963,-0.0522712615133681,0.004127939976548503
478,True,-495638.9728197153,43750,51468,4,6,23.06549310684204,-0.004096820871229503,0.003531094174123676,-0.035415408909915486,0.004136284535804504,0.09827574688002769,0.003551405765637433,0.011395881052218414,0.004198439649645194,0.010645731585662115,0.00351453209811381,-0.2728715429102634,0.0062636782306283246,0.11006179575945488,0.005287215893578811,-0.07927248210721213,0.006312020958214826,-0.0048273283891117095,0.0051514082863598635,0.3507599345925851,0.004584285182729044,0.16934026653718523,0.004941541472807333,-0.050104150081704685,0.004420531784448284,-0.12384647125104525,0.004976186190247543,0.09830911910367554,0.003934434025867459,0.013544419560743926,0.005059907615234578,0.04964832789771596,0.0038979767054084205,0.06388136496366406,0.005049726603050254,-0.3978586211783328,0.005108526955547504,0.3518837110417392,0.004748211490703759,0.28496154573312577,0.0050201278132529625,0.2022319433886441,0.004666180735626215,0.1368238041740614,0.003878245678197146,-0.01827553602421015,0.0035215522200223747,-0.040302064989587494,0.0038314857741603933,-0.07478507090800622,0.0035460890699845885,0.0273350473863219,0.0034161871722495295,0.0122934722007439,0.004158069188367861,-0.041507888611490414,0.003417103251074163,-0.0396059358810306,0.004160019892892763,0.09595847392934691,0.0044280788654097215,-0.02319951330755261,0.004035043448749502,0.047300187214109744,0.0044175219303492184,-0.05705687904253664,0.00405964387765215
479,True,-494950.232903735,43836,51285,6,3,23.838053464889526,-0.00023091808708259793,0.003548929891890806,-0.030807350898549406,0.0040775689732167894,0.08877364006609773,0.0035842894674466973,0.01424388851854957,0.004132144551754162,0.01323680938044765,0.003550663113470255,-0.2669749753948766,0.006209537167544706,0.11249297045817179,0.005198438151806429,-0.08665333302903093,0.006258208167446753,-0.0019564060074516248,0.005057033077869982,0.3458624368549585,0.004613696133565997,0.17119060087553636,0.004907957018846621,-0.056035439421968515,0.004457016956514579,-0.11687906255274509,0.004934750446228514,0.08916864234961214,0.003923584568786681,0.02135988777042524,0.005032670131599926,0.04854313736951668,0.003890891652818502,0.05638806477027649,0.005025773741463075,-0.40491819783128297,0.00512406653472179,0.3583362978338414,0.004761301907398984,0.2914489977963672,0.005020578278746801,0.20158598946203124,0.004672768882475146,0.13714719401757183,0.0038035300437021346,-0.014114484937576593,0.003481702896307825,-0.046956765393995084,0.0037584300951588687,-0.07054222456066726,0.003504578916571654,0.02897668653342662,0.0035967496097471805,0.011748893910290112,0.004387830284690043,-0.04365768599839496,0.0035978975053533127,-0.040798911657264646,0.004389436700102365,0.09827105390869452,0.004472543054376546,-0.01917235257671401,0.004104294856317064,0.058486868183708296,0.004461978474420428,-0.06406727728838642,0.004133619147973029
480,True,-493764.6052996672,43470,51468,4,3,14.022447347640991,-0.00011766275329042506,0.003562774214689182,-0.039212434318955075,0.004162313867856635,0.09629212346062793,0.0035312343210601132,0.001838521563098062,0.004233194026765854,0.012549366388384497,0.0034931402308889708,-0.26123093543818554,0.006325008434744417,0.12043827478922264,0.005216598030654194,-0.08838650471313296,0.0063736682089887585,0.0010607846843455014,0.00506411793866726,0.34958709838169444,0.004593695845968249,0.17096639244910372,0.00496912953215976,-0.053791510784612126,0.0044298622709079,-0.12077757105957107,0.004999852263413303,0.0953290617570649,0.003870621229730147,0.02098644746474191,0.005068561641093519,0.04813105698750974,0.003836129610386026,0.04614619765545352,0.00506327611012935,-0.39854164240970885,0.005157544633775768,0.36177095456255676,0.004729573185040078,0.29392200808125646,0.005075047755474756,0.20069512435984121,0.004644942463445152,0.1507295160367055,0.003848431654296202,-0.010038085799874743,0.0035183612057620305,-0.0375987195657416,0.0037850635077682202,-0.08187676819080902,0.0035501726571779807,0.031945250893848254,0.004414087003220323,0.005743401599009148,0.004428312846746603,-0.03766316544580634,0.004413895427191502,-0.034258667382955826,0.004429647219709848,0.09715565276627487,0.004501243712700289,-0.02718758346226346,0.004007843915820291,0.04784183156972542,0.004492460019114698,-0.05347092352674635,0.004031688285131734
481,True,-494865.368579768,43827,51440,7,0,20.03406286239624,0.003402634569859333,0.003581425155092481,-0.022829041031777794,0.004096321106148479,0.09253512413422017,0.003672193683829037,0.001987920355262989,0.004137904140554774,0.009880624444470179,0.0036378756607258183,-0.27391509697786076,0.006273584202938788,0.11738550155384642,0.005279775861081693,-0.0909206636590304,0.006322484378428397,-0.012684098085280945,0.005130292052909267,0.358055183595131,0.004636569616957915,0.17253730404992407,0.0049966015165165915,-0.05978881212873945,0.004462844030820151,-0.11939885584854187,0.00502544331190835,0.09880529652719822,0.003939010280617032,0.015028665337679426,0.005048014598776449,0.04848119336150585,0.003902796090069959,0.05340817574310144,0.00504087793206207,-0.40668744991109157,0.005089946279382874,0.3614421709935973,0.004799819811419751,0.2843284111230154,0.004967839735005661,0.20013045195452608,0.004706523750734736,0.14379311180337337,0.0038298293074888875,-0.013987098405977337,0.0035125527215414823,-0.05038152860185866,0.00377896696005027,-0.07103324622181424,0.003534748526299692,0.027326140106154733,0.0036013352924430943,0.010317996133351569,0.004072213312015899,-0.042287258811515634,0.003602950933304973,-0.042996494021989476,0.0040743598961455905,0.100232637831847,0.004467195987862805,-0.02380055268535676,0.00404476102216344,0.04762691321320979,0.004455996622983848,-0.06057855699218722,0.004071007923518493
482,True,-494925.9797088079,43898,51317,2,6,20.50507640838623,0.005303768823910107,0.00353993091054901,-0.03513851647450892,0.004115857372743308,0.09833167807782257,0.0035588096358628828,0.0041759143476713285,0.0041782205674911095,0.010233217296832223,0.00351954517805136,-0.27983263705115047,0.006113900086899839,0.09998600824583032,0.005283328336782273,-0.09179187788342108,0.006164630657714337,-0.014515123757587836,0.005158692582620005,0.3461238767255181,0.0046077022641747125,0.178384982698877,0.004865057134526133,-0.05942165089480503,0.004443262084089413,-0.11215972257606098,0.004885662684823656,0.09598765459005242,0.004028144031923997,0.02520537373544851,0.004943253729157495,0.04386942941463878,0.003991622575312989,0.0611301005201148,0.004937657931361111,-0.40566721956509566,0.00501842697102598,0.3498818336907414,0.00475767786563968,0.2796350862341813,0.004893308949463573,0.202453233011863,0.004677673478208058,0.1405327990019849,0.003818351732120676,-0.012171391047993344,0.003520567372030441,-0.039778449207888505,0.0037635175172437505,-0.07474031353922554,0.0035467819682269727,0.029086388051764143,0.00381993913954808,0.018201285537084663,0.00382153134528281,-0.03545243222292949,0.0038200274348005247,-0.04155494250003272,0.003823717658878444,0.09784657447266366,0.0043638175061626915,-0.026677150244523183,0.004105397969620221,0.05546197710894397,0.004348800200477418,-0.057708886841334454,0.004131680582171228
483,True,-494006.66825454286,43923,51183,5,4,20.87203860282898,0.0027405720614531027,0.003556046536541013,-0.032031510929389516,0.004085461840130374,0.0951555821156553,0.003606072948979849,0.0019441888229151006,0.004142716558603297,0.011478724898280722,0.003568475191262153,-0.26685779542052845,0.006273954437627267,0.11720653965381551,0.005171765630545734,-0.09270698310316755,0.0063226233654725,-0.005570139081460955,0.005022114244330528,0.3530880494896097,0.004612097861329761,0.17276547339129197,0.004942370853920938,-0.05536827891290654,0.00444676290570308,-0.1226762026703218,0.004970838378639444,0.09097538439554281,0.003937169558953667,0.020354367994632597,0.0049417411327797875,0.053434447359907926,0.0039039131914011377,0.05410603919752428,0.004935605897415443,-0.39633331922914833,0.0051177946773159596,0.36125476443351956,0.004729241436286682,0.2924996199651413,0.005043002437391969,0.2087273625307652,0.004643575563956306,0.14827115557227716,0.0037760877761589175,-0.010146130539092982,0.003519001322293228,-0.04480550672776702,0.003719531846448468,-0.07837011580770366,0.0035472193647622476,0.024526985960355137,0.003679983340758897,0.017218515369170653,0.004126597834550972,-0.040460884419242706,0.00368106537107147,-0.04455046933279996,0.004129004413579391,0.09992953663456251,0.004433347805810254,-0.024619428181037475,0.00408916939091501,0.052096449308477344,0.004419851985458992,-0.0595138786520622,0.004116372521611386
484,True,-493173.95088232076,44184,50722,3,6,33.07419562339783,0.01095553863368946,0.003570933674189832,-0.029305120056090875,0.004157244844989882,0.09732024116570838,0.0035968340764332856,0.00888694911262657,0.004209708283290027,0.012179427789999865,0.0035577173399553245,-0.2765193118684641,0.006148921393026351,0.11258200428682619,0.005281843714254525,-0.08262854751151927,0.006194150907733546,-0.005264922908726913,0.005140703388818501,0.34905999299947565,0.004618795241733098,0.17089007186679864,0.004924803672521629,-0.055050170818176807,0.004457689321181352,-0.11808932057330178,0.004952367955544523,0.10296896883475294,0.0039622154661403675,0.024654323057386542,0.004985899431727478,0.04122132933305595,0.003922939491012285,0.05957673576532502,0.004979858467392237,-0.40227757466375497,0.005033836387189972,0.35175537198271634,0.004786896476129282,0.28727791104805206,0.004921161500606428,0.20585293334134847,0.004708655348272972,0.13485690362678343,0.0037516336365969365,-0.015485056306814505,0.0034698753375192303,-0.04801627379148614,0.003709246686397115,-0.07363051547216151,0.00349442496457603,0.027658501938877252,0.0036367744864442943,0.012474006967056089,0.004105056948543947,-0.03859890213609758,0.003637923898723933,-0.04117827937233227,0.004106739614976119,0.09652452797396531,0.004450877697690221,-0.026187403954634744,0.0040679310389109035,0.0543016566594629,0.004440579988789474,-0.052963428576502124,0.004090984896453777
485,True,-494890.24392469437,43802,51399,7,2,22.10549759864807,-0.003584389472979962,0.0035359173570649934,-0.032434515444695194,0.004062767191139354,0.08721891679185334,0.003581860673127924,0.0063859964985025245,0.004120808972945088,0.01834091545303798,0.0035500294147215463,-0.2677329101052633,0.006238812764794152,0.1113086669674529,0.005280427694848027,-0.09369205293497329,0.006285839803731761,-0.002768004894031816,0.005142346096418372,0.35251436637669853,0.004565803146981126,0.16658906458525727,0.0049416142783628636,-0.04709971465981378,0.004397906613786785,-0.11927106149379316,0.004973908774029114,0.10009550882181026,0.0038972304737623933,0.014467150445333778,0.0050547648729014506,0.051727949138213616,0.0038594386487587084,0.060020643593412304,0.005046062535604024,-0.4041407658521254,0.0050856491973402035,0.3636447639814629,0.004746593928752592,0.28062209584691206,0.004971779295453532,0.1865243019355043,0.0046406800670950234,0.13910341202821808,0.0038064434443592717,-0.013304433237455055,0.003489622438970884,-0.045999205089619584,0.0037581758763629456,-0.07538755291939495,0.0035150878348299648,0.03261563975253275,0.003531031788238184,0.01440500612527676,0.004020342838751755,-0.03850601515260879,0.0035299397287810994,-0.03645010522501881,0.004022568011294931,0.09295461080543736,0.004405977628233915,-0.013822771293532628,0.004084657976176667,0.05234399438444619,0.004392876636134309,-0.05626079632362976,0.004109498919440041
486,True,-494694.9467078815,44330,50760,1,5,26.024001598358154,0.00970061781944173,0.0035832948951489306,-0.023323768170735632,0.004125154143971487,0.10084499581305245,0.0036706065696719627,0.0006292198536017285,0.004167407354690835,0.014221968742672822,0.0036323860762016618,-0.2879854668598342,0.006243959603364981,0.11713831391204604,0.005428351136136947,-0.08959952254434973,0.006299320416679094,-0.0102260201266369,0.005277858377975409,0.34201500411008584,0.0047300527250058845,0.18572290024295685,0.004857171909493277,-0.049947541645827334,0.00456990621778501,-0.12189538742015403,0.004886935632202822,0.09209400060421745,0.0039498990195614885,0.01766935317866587,0.005149550029682142,0.050407665726022295,0.003915355246598332,0.05371580283618254,0.005140995997418046,-0.4049218941868475,0.005090011856728975,0.35739814450461943,0.004814384671169924,0.2871896962006187,0.004994942903107469,0.20965135130604878,0.0047274542575786735,0.1404669743176389,0.0037040440097606516,-0.015391140156991065,0.003522913244965604,-0.04911411347479726,0.003655905090328968,-0.07545969580479635,0.003547826646261085,0.029033028417470238,0.003696983887938549,0.012468534499986627,0.004069013219601032,-0.04059450746794309,0.003696759039180005,-0.03912679583129955,0.0040712795850542695,0.09446029543872676,0.004422443991957151,-0.02592966928592839,0.0041312632428851396,0.05226460509471104,0.004413169401527379,-0.06179730729415426,0.004159272125684548
487,True,-492766.6115077216,43944,50914,3,3,24.820866346359253,0.0007079296926917207,0.003578250387291841,-0.029020781369512933,0.004119680166449729,0.09314821223693452,0.003614920615090364,0.007867038532691177,0.004172156519414678,0.010576644043197652,0.0035778013118630226,-0.269150468878218,0.006302133305499549,0.12148573684071141,0.005243317683137499,-0.0944783756596843,0.006344497013231943,-0.006745304928027938,0.005086319935127478,0.35181046466969557,0.004617130118523132,0.17702141710805772,0.004982054008881424,-0.05194075752799352,0.0044558712197321545,-0.11181056073309764,0.005004906863513052,0.09217369305969088,0.003950054229523978,0.024558620931858618,0.005005400866606188,0.04503583006249809,0.003916906529208312,0.055096666558199676,0.005000235234590863,-0.3959053955089858,0.0051466966896730896,0.3604882245854792,0.0047775432270795275,0.29198507468558377,0.005071391986173564,0.2068481788942226,0.004699451111039745,0.1426211514210217,0.0037954096358954973,-0.016325298550791654,0.0035700617657838615,-0.04937081851764669,0.003745733306483772,-0.08361896212743374,0.0036014948175550413,0.02242452799130124,0.0034006012369535363,0.016273781657267703,0.0043475361824100115,-0.04172904408976949,0.0034009753744514517,-0.038884677714352535,0.004350439029510377,0.10715841841472724,0.004536372154648309,-0.024486970593148315,0.004139576383727597,0.057733116681867036,0.004523402621186707,-0.05800613617217235,0.004165724827117849
