iExpt,valid,nll,n_plus,n_minus,n_dropped_zero_eff_plus,n_dropped_zero_eff_minus,rho0_770.dx,rho0_770.dx_error,rho0_770.mass,rho0_770.mass_error,rho0_770.width,rho0_770.width_error,omega_782.x,omega_782.x_error,omega_782.y,omega_782.y_error,omega_782.dx,omega_782.dx_error,omega_782.dy,omega_782.dy_error,rho0_1450.x,rho0_1450.x_error,rho0_1450.y,rho0_1450.y_error,rho0_1450.dx,rho0_1450.dx_error,rho0_1450.dy,rho0_1450.dy_error,f2_1270.x,f2_1270.x_error,f2_1270.y,f2_1270.y_error,f2_1270.dx,f2_1270.dx_error,f2_1270.dy,f2_1270.dy_error,f2_1270.mass,f2_1270.mass_error,f2_1270.width,f2_1270.width_error,rho0_3_1690.x,rho0_3_1690.x_error,rho0_3_1690.y,rho0_3_1690.y_error,rho0_3_1690.dx,rho0_3_1690.dx_error,rho0_3_1690.dy,rho0_3_1690.dy_error,sigma0.x,sigma0.x_error,sigma0.y,sigma0.y_error,sigma0.dx,sigma0.dx_error,sigma0.dy,sigma0.dy_error,f0_980.x,f0_980.x_error,f0_980.y,f0_980.y_error,f0_980.dx,f0_980.dx_error,f0_980.dy,f0_980.dy_error,f0_980.mass,f0_980.mass_error,f0_980.width,f0_980.width_error,chi_c0.x,chi_c0.x_error,chi_c0.y,chi_c0.y_error,chi_c0.dx,chi_c0.dx_error,chi_c0.dy,chi_c0.dy_error,f0_1370.x,f0_1370.x_error,f0_1370.y,f0_1370.y_error,f0_1370.dx,f0_1370.dx_error,f0_1370.dy,f0_1370.dy_error,f0_1370.mass,f0_1370.mass_error,f0_1370.width,f0_1370.width_error
460,True,-493531.7481188375,43686,51264,3,1,-0.0018914607438070192,0.00356430852154349,0.7686260903328064,0.0006052847203091849,0.14943717559871103,0.0013889910928023136,-0.03032229035819697,0.004399997223372494,0.08707750190065691,0.004058346531091511,0.014547378934472418,0.004127640418103745,0.012505698171397902,0.0035608716769923387,-0.27280474868279586,0.00657843514989339,0.11336586812333437,0.005612003675518725,-0.08756361832915052,0.006376052023994627,-0.00820623050847383,0.005192501415453941,0.33929332683825686,0.005399812546791175,0.17964507860378567,0.005805876207621325,-0.050772714360034304,0.004814422574995399,-0.12394197800271098,0.004966248731843336,1.2527607483164154,0.001436528546059912,0.1685365486886621,0.003289924055572435,0.09417041043674958,0.003989223604881745,0.022513941026933004,0.005098580540710059,0.050926629281485745,0.003915464830559866,0.05595801690657479,0.005060193324295865,-0.4041929454637501,0.005469618346017984,0.3535000021019345,0.0050815875673117395,0.28721173239890446,0.0052124293108189975,0.20237879365662076,0.004890795570256114,0.14314279277943506,0.00399286918814898,-0.008880567489573742,0.004906482291072778,-0.041512190073391894,0.004268162857708291,-0.08054345230337094,0.003656438247605019,0.9770554237034949,0.0009870084640938859,0.046368228155653196,0.0019802756379729038,0.031100970661856603,0.004202967079996582,0.013862125052659095,0.0041074717617334035,-0.0393257373867204,0.004209114769956196,-0.0452730602336544,0.004110932249154744,0.0987031489998318,0.0047136264857409165,-0.027811269251757666,0.005650703498532004,0.04619169100177454,0.005335117564514402,-0.06427460107848616,0.004618756569591483,1.4925210213299438,0.0050567833080474855,0.17285328788504964,0.010523378447424125
461,True,-492628.7163794361,43541,51325,7,5,-0.003423466285595192,0.0035940450781972505,0.7699032505656332,0.0005950649180835321,0.14572136334654892,0.0013646999673863625,-0.028991405955453835,0.004478246223218944,0.08947773957213936,0.00408904309544759,0.01037814874776729,0.004182499160504958,0.012502151300501368,0.003582840278413732,-0.26664984673538483,0.00662320027447062,0.12190740355044374,0.005676133432435066,-0.10561791658264745,0.006382460972263095,-0.009497995199751561,0.005233939541304548,0.3530585331847728,0.005345469581540701,0.1696887642848842,0.00599723949849668,-0.06539023996838582,0.004701099735328434,-0.10600845054868627,0.005141147258562885,1.2505232427912367,0.0014669018980485449,0.17205484988044148,0.0033483218455227365,0.09466855760517492,0.004108462592285818,0.02707594763623229,0.005208145838524054,0.04705588070745419,0.004025965419736493,0.05792620755140525,0.005169978592784166,-0.4075929512447539,0.005649636117806193,0.36507802200139583,0.005140973783449295,0.28613605341877746,0.0053691390031947355,0.19627845073360237,0.004915138660650788,0.1449224821612429,0.004084351651354814,-0.012310463795080133,0.0049987625652395335,-0.04206534109633366,0.0043982598584996245,-0.08104981593452515,0.0037612847033657204,0.9766880059332756,0.0011181814894443143,0.05272573861447273,0.002286237457937511,0.03124193512351104,0.003222586993415483,0.009992553759474084,0.004392937235834825,-0.046509045972428734,0.0032241800612787573,-0.030012641130558213,0.004395299499428531,0.10188222890334833,0.004873272304219073,-0.03251557198522774,0.006131619010074452,0.04667542065579447,0.005399071495570469,-0.059291279307083736,0.004846513981133848,1.494560818103058,0.00574711006947215,0.18384298706691224,0.010833490595892337
462,True,-493529.1974284409,43852,51112,3,3,-0.0010040547606141148,0.0035903627805854346,0.770008588665238,0.0006101470149007526,0.14985593623761143,0.0013966234853136084,-0.036150521856851636,0.004493302162997857,0.09878914078297327,0.0040339124014196065,0.0075375836884794805,0.004224584814232989,0.016817836761626015,0.003527387292236584,-0.26677106872985495,0.006723404432217889,0.11775774967545118,0.005597096880196966,-0.0879044684871627,0.006498617366396843,3.664470958912228e-05,0.00516050427484738,0.3461883374368054,0.005355782811803162,0.1758381960399435,0.0059050281619812415,-0.055839128490431426,0.004782647374446127,-0.12365056481613028,0.0050577172478668215,1.25243825537004,0.0014401945077667788,0.1696150492043724,0.0032520175952682195,0.09718741065936312,0.00396031073009,0.020120828714086037,0.005137002733034176,0.04484852491780351,0.0038850292027826465,0.0481352852431482,0.005110889327274459,-0.39833525858799335,0.005527368767697542,0.36121802124107527,0.005074948749584614,0.2887385018673962,0.005268361328971437,0.20961532497605465,0.004885103298139703,0.1448195814169383,0.0039792224012007976,-0.012856345665430096,0.004904084704357466,-0.045909285902616226,0.0042662357603218135,-0.07730806087745824,0.0037234481084237802,0.9779533253586019,0.0009828214062330143,0.046731200367564396,0.001982739262577575,0.021690074578619177,0.003101439059804234,0.022802292838037874,0.004621536830659588,-0.04727913384554865,0.0031016980881040453,-0.03392456577270596,0.004626342465899215,0.0969795863266993,0.00484495340662006,-0.03283982703822442,0.005911636657380989,0.04825301694527514,0.005352966295074759,-0.05729488721962562,0.004766807303001866,1.5003454164185577,0.00546861251601638,0.1782405537708431,0.010960697704036279
463,True,-493365.8702293802,43567,51271,3,5,-0.0018240175297256631,0.003579905724998379,0.7706170712099393,0.0005978784107800172,0.14696331440882043,0.0013729470460363408,-0.03409867869692495,0.004511802157705547,0.09844686889229463,0.0040572282486112535,0.010421475468086059,0.00422432790646716,0.012729192819262424,0.0035481474260116827,-0.26159427919719325,0.006698593988632022,0.11488447943280837,0.0054890694729191804,-0.09493642496911966,0.006411686200457075,-0.01193258365879613,0.005061241762756584,0.3559212683416332,0.0052533981065710465,0.167070029501739,0.005972807899632552,-0.056605121507753875,0.0046216403040132996,-0.11427878485962716,0.005101317552821556,1.2499787597696634,0.0014187636718208108,0.1699159321252806,0.0032743777351468967,0.10316938202723977,0.00402662125813056,0.02161676423767825,0.005108751381439199,0.04617729603658754,0.003934789950172144,0.05151638459904801,0.0050703374691283614,-0.3959196405641058,0.0055251122148111,0.3624399818869422,0.005047946298818087,0.28860246873169615,0.005194809415763583,0.19577337957541738,0.004845849366203933,0.14110069106956902,0.003952433737422541,-0.02393560747376638,0.004874350093357435,-0.053114528829337516,0.004231435979893159,-0.07820954061113909,0.0037118398610935764,0.9744594873349935,0.0010423791613474176,0.04900382070314119,0.002032076559888553,0.028932447060021207,0.004809455956717663,0.015467313956122084,0.003972301422444936,-0.03546326799376628,0.004813764260715295,-0.04714628646699739,0.003979572004711559,0.10530357759853444,0.0047023895685542536,-0.0266062776949923,0.0059419147602539375,0.04438801578900341,0.004924037090379394,-0.05243181609748832,0.004378623285252967,1.4940996268966296,0.004658405011072064,0.15587717074085097,0.00903315083119291
464,True,-490532.51437386835,43796,50729,2,4,4.038932671663774e-05,0.003552488574528954,0.7701933958137012,0.0006089311162648103,0.15071462990346135,0.0013995850733865695,-0.037620290881369166,0.004481241856859729,0.09432722430576677,0.003961964974646805,0.012449376507416211,0.004206504259949296,0.011177860097495173,0.0034648482601553764,-0.2711691523742846,0.006455398012158635,0.10457839751364624,0.005581607638142377,-0.09908541108578232,0.006260465992664688,-0.007626957969334315,0.0052104965592431746,0.35413430908626736,0.005130354056099587,0.1639853649558513,0.005860460602140653,-0.05673765528229625,0.004576309918445629,-0.10286339118278351,0.005036965108167546,1.2498792572542605,0.0013956223701283577,0.16673442651172174,0.0032361707795751787,0.09037428977551978,0.003998433655250539,0.021029568188605813,0.005030855055543953,0.051873603789897416,0.003928589230006544,0.05393615654721573,0.00498898121768679,-0.39288802136764783,0.0055820767316434984,0.36058658590224973,0.005040460459926538,0.2914620102850161,0.005349252982333381,0.19402220097046174,0.004878296378067103,0.13765187826539338,0.004037755638956376,-0.00739526683513368,0.004943164614968685,-0.04034349847172874,0.004510811173188521,-0.07814549703278474,0.0036222701800043863,0.977784886933427,0.0011062535757023761,0.05076152301127152,0.002245790407676293,0.022385763680759493,0.0033013258349761394,0.01786578650965079,0.004228290342273846,-0.04583099188302275,0.003306772481857184,-0.039461287849117004,0.004234928494488788,0.09597816488244112,0.004588054955961733,-0.024476092381186434,0.006103384379444666,0.05440519191014747,0.0052957135120712115,-0.06430475531063033,0.0049261507658973965,1.4948067039898176,0.006106414138333904,0.1878074198277801,0.01062582968098845
465,True,-492230.19836243987,43761,51043,0,1,-0.0011325633938397725,0.0035808749825862597,0.7707953890923677,0.0006114374481708817,0.15048410523148903,0.0014114394075094017,-0.029447328022934212,0.004477261192818658,0.10491117704568795,0.004058791584484386,0.007344835023437944,0.004196872078160167,0.013474836027858426,0.0035638325097428138,-0.2794308130556654,0.006504865372402612,0.11134601088112782,0.005648581959063528,-0.09369222171977744,0.006270631293634073,-0.009632565469915696,0.005217501271124196,0.3457067604106585,0.005362245901570379,0.17796300053008585,0.005808032354425062,-0.056089072125638864,0.004690288486037766,-0.11812456697211231,0.00498187050093331,1.250848220659929,0.001445133467865456,0.1707693508496741,0.0032833357871395463,0.09292956925196541,0.003982388238314613,0.02429051274068778,0.005079902561782891,0.04950052220471345,0.0039004603823123095,0.04776922042878162,0.005049232342915647,-0.3980014985356492,0.005525856304979884,0.35643246434468734,0.005039829472625695,0.28188732889522683,0.005244507165957956,0.20223847018015856,0.004847983351378539,0.1362801665724795,0.0040347814170900945,-0.012718664410273922,0.004931652595159441,-0.03575868197412455,0.004408353431472476,-0.07516113960221246,0.0035774514252210703,0.9772449067057722,0.0010423353540179314,0.04493843398851998,0.0019766602039230294,0.03134626581283742,0.0036659063420995557,0.009656763532392303,0.004528390038500946,-0.042926837056281815,0.0036684277198987666,-0.035367725237491134,0.0045349644287842085,0.10489710568136731,0.004650582685251082,-0.023717945514786332,0.006156062249295593,0.054474613231048276,0.005005210204648418,-0.054121139468109654,0.004832303656214718,1.5034190113410164,0.0050143710682690745,0.1662914784456618,0.009581520517030012
466,True,-496149.62611795985,44007,51450,6,3,-0.001616853824800684,0.0036010595669180856,0.7702486574155588,0.0006012364066863007,0.14739171631997414,0.0013783316738272267,-0.03307919110491222,0.004537599705445986,0.10065890858717995,0.004042337056686391,0.011746445706989588,0.004247529559064542,0.01482922181739501,0.003540068727729867,-0.268780877628495,0.006555659110660983,0.11695043943478298,0.005585612707149193,-0.09659764607891116,0.006344734395139265,-0.005600802848191584,0.005153401512043322,0.3481867036238164,0.005338493906722465,0.17343918311225576,0.0059212648406208315,-0.059630049991190245,0.004787101495101849,-0.11811907124335704,0.005057678272872354,1.252511406352594,0.0014882877534941885,0.1727401723512163,0.0032790580957249293,0.09666406611743562,0.004016638938821817,0.017124107822082072,0.005106326467783467,0.052579343722907436,0.003944161612043931,0.05289126922068322,0.005070195750091902,-0.4026599889288457,0.005502377687276688,0.36562054672761685,0.005067909679826491,0.29655380136063164,0.0052774840879579905,0.20500349461466338,0.004896428095189808,0.14053843300952149,0.003937785774020766,-0.010860882095294707,0.004730681414472225,-0.051002387004874576,0.004320244988767339,-0.08382006762826782,0.003684142271312877,0.9768093175696371,0.0009663584423130755,0.044832881990741605,0.0018405473077646832,0.02550221446996027,0.0034644788310977765,0.01736205388731316,0.004694531897560499,-0.04490330023895429,0.003465508586618772,-0.036278321446881735,0.004698056975284875,0.10046740936506786,0.0046415455455419505,-0.025389827354089463,0.005909456975784229,0.05938681585702388,0.0051557075364721885,-0.057287762888394496,0.004911802475275171,1.4986343012227743,0.00494374275204279,0.1624080295975207,0.0089842062099951
467,True,-491322.59577903687,43531,51090,3,1,-0.004360953583564299,0.0035578728848192783,0.7703374470499025,0.0006140319388557303,0.15066112945952992,0.0013941438808799528,-0.03240463811341927,0.0044558822661946934,0.09522726251628966,0.004060552301570319,0.012106488085941712,0.004184961503098032,0.0067354517771618366,0.003558078151620624,-0.27017375603291666,0.006526375689803668,0.11753152480067465,0.005540801008282317,-0.08602607348586823,0.006305914771895531,-0.003996931029688742,0.0051102172763287145,0.35409511560042245,0.005240857158949411,0.16421025487658977,0.005890778489025028,-0.05768214536464774,0.004679584586166577,-0.11835818698332491,0.005081174872263555,1.249843221181919,0.0014099532881652888,0.167848708357904,0.003254754302537924,0.09738849238480886,0.003846469275642845,0.00677404192631988,0.005220835871531191,0.05269868089672548,0.0037824273126774366,0.04952815053975106,0.005185502011547642,-0.3895434587149892,0.005624402190577893,0.36018578691905967,0.005044841540536346,0.2922132327832133,0.005441543917672316,0.20137912235564856,0.0048414744231997184,0.1400633651521705,0.003942093274359256,-0.01197012185058006,0.004943385164513501,-0.042975417899767145,0.004335596178289082,-0.08202034210612615,0.0037233023075165,0.9771315034951052,0.0010705002893429683,0.04995978400235353,0.002114350982588456,0.024424305179715437,0.003283576941177263,0.015476501017455558,0.00444408160033794,-0.045650446695399034,0.0032875600294816,-0.03714004994791379,0.004449017078937347,0.09640952217880104,0.0048666404314868,-0.027774983628026908,0.006237863315336305,0.05101660068111999,0.005438621226481819,-0.0542846786955781,0.005152046957452289,1.5044243489891103,0.006121189472206745,0.17520992896663523,0.010206355431543801
468,True,-490456.74870781496,43309,51147,2,2,-0.0030545390341882393,0.0035849239767636576,0.770910775871227,0.0006052295709639832,0.14816854673612034,0.0013731614041553042,-0.03126292543975428,0.00445339204809349,0.09583658247648928,0.004079573535633264,0.005619097171453403,0.004170602191433846,0.012863572928184453,0.0035708607291092156,-0.28127960553545306,0.006610661597631139,0.11450389580853253,0.0057763053967359495,-0.09270081022471599,0.006419813097017924,-0.009433371805817738,0.00537801722308923,0.3465856094137339,0.005382249055156653,0.17719996449557113,0.005857534357701811,-0.05977982366489372,0.004762265271839173,-0.11187457560851874,0.005020992238824627,1.248634674060874,0.001448278943425807,0.17075454870259307,0.003302020869248773,0.09496399244609253,0.004097773293549926,0.032069573785963264,0.005059493052409162,0.04196344450187487,0.004016230530536243,0.05847980394198392,0.00501261840108017,-0.40243158332880896,0.005497307864665351,0.3511519651749826,0.0050984869045209305,0.28688722667321803,0.005299251346849272,0.20048265698129142,0.004905310757385118,0.13042190169692683,0.003951574382729176,-0.01795715704098062,0.00471860037551222,-0.05368137355303426,0.00426906604431582,-0.0716858639969266,0.003773988207840308,0.9756834355861341,0.0010845467662409236,0.04923321174421517,0.002294370635815283,0.024217746029255482,0.0036739560902533733,0.015363826055735254,0.004054834204873801,-0.03933817197691865,0.003676809467497507,-0.04156365069746124,0.00406006767824164,0.09731182011713378,0.004664422319986923,-0.027949851540930697,0.006029073233120302,0.048478849918589,0.005356904449845466,-0.060108631320860854,0.00492223632774474,1.4945656765246453,0.0056625250702802,0.1785695372650063,0.010776638698068525
469,True,-493351.2281704594,43489,51529,3,4,0.0033225693968168867,0.0035633635593110254,0.7704885961075737,0.0006055019213202506,0.1488119724929727,0.0013794627278865962,-0.0368877085161407,0.004478181927907738,0.09334209974708521,0.00401712254104999,-0.001231723563056622,0.004201255519908573,0.012378146182983446,0.003508211327300425,-0.2677090566545848,0.006483775308305275,0.11561234143376477,0.005486251015634563,-0.08922196011273607,0.006240037245452065,-0.013368499427792281,0.005043637349604064,0.3489125468220233,0.005244662254323599,0.17351851182735273,0.0058253273854254346,-0.05435848099064133,0.004620729978582751,-0.11059037113182145,0.005023045038873389,1.2502143180476,0.0014322666007227092,0.17055514226996019,0.0033212500820578306,0.09340205451894074,0.003985434221168577,0.01853939217470388,0.0050777924154963,0.055120145018219734,0.003910642027344087,0.05376386493927015,0.005049505078355576,-0.3937482269063971,0.005490748579320219,0.3658876000075206,0.005029833287960555,0.29065672086364397,0.0052276976691428495,0.18568119280076237,0.004810310281077819,0.14345859557705629,0.003907427855273899,-0.021822546031456808,0.004769827344515506,-0.05403625392441981,0.004171794163589448,-0.07478555820466591,0.003708095818902215,0.975551799135639,0.0009492595232050149,0.0461898273484157,0.0019475583148797597,0.02740066235410848,0.0036110194133518506,0.015487678656043231,0.004443298349891195,-0.043979719811943624,0.003613197206907605,-0.037713461349043374,0.004446855165322013,0.10998263717043143,0.004582555480884215,-0.017851006396257273,0.0060690552768605955,0.05625165346822613,0.004983639661735225,-0.04832304838741584,0.004840954104725804,1.5079245693981704,0.004494886104515761,0.15539504337268195,0.00899228510757731
470,True,-491898.1565665323,43687,51008,2,0,-0.00114678610105197,0.0035780537480971674,0.768715753863607,0.0006042641685811145,0.14882210377058716,0.001382852142901042,-0.030813990809424895,0.00447411054597257,0.09388643835285491,0.00401452560050546,0.010029431359448695,0.004194436838666463,0.014374931339361009,0.0035302286423588235,-0.27307904671832134,0.006607219894003636,0.11447079177597161,0.005576015016137091,-0.09022045312694033,0.00637503389717985,-0.004089585103771901,0.005141808831520591,0.3532849939947566,0.0053658834835239875,0.1738763784226142,0.005876172888492424,-0.060018118252106054,0.004725287797147172,-0.10900283704616134,0.005056173518082769,1.2498435642501386,0.001440728919951173,0.17248660273588542,0.0033790650619777846,0.09415085463910479,0.004072543003853747,0.02324489063900386,0.0050241177631156365,0.04596419778046029,0.003986062065205712,0.0619318241449865,0.004983957140549695,-0.40883832643171597,0.0054924466833472735,0.3471795142172081,0.005095526820807939,0.28076787715776563,0.005205370952969213,0.2086279739155071,0.004904229028714419,0.14026965496737648,0.003939372341300198,-0.007275945146204672,0.004871614586606528,-0.046629626978669104,0.004195106991013229,-0.0706359682281312,0.003692216609609343,0.9765697162875643,0.0010369727305105103,0.04745602183144712,0.0020897943385860193,0.02834457525956794,0.0033508374355607127,0.02697039354032466,0.004360082190558046,-0.037377482902048155,0.0033503174323045435,-0.03525721072924563,0.0043637262660488054,0.10584750543171083,0.004618231334020153,-0.014447265866764345,0.006333719186477031,0.05756762195572022,0.005154934199270186,-0.05084247416368829,0.0051094633155144165,1.5025469352268495,0.0055753249974346275,0.17242098597733554,0.00966279954158776
471,True,-495522.36637243675,43696,51638,5,2,-0.0023636324021502316,0.003552878093827872,0.7701139777629353,0.0006112081637204558,0.15078195518882928,0.001400802820534855,-0.026763335061545365,0.004390528062784814,0.09131223763763639,0.004057757682798662,0.007896448672131658,0.004108487030348494,0.017652512108736747,0.003572892398210302,-0.27331046040260637,0.006484113231801384,0.10919456651008923,0.005515401742791778,-0.09305962534904667,0.006241785087944222,-0.009242092597466183,0.0050910925101982805,0.3532823540276773,0.005262350846848044,0.1752626900785518,0.005860940864847635,-0.05830453319480313,0.004674889676305353,-0.11462471275903789,0.00500946855822225,1.252213134898554,0.0014860743649435237,0.17761792265334955,0.0033674396573360327,0.09806056378885301,0.003928592697356672,0.01367308334592598,0.0050920553220420335,0.0478369443174561,0.003846771637776441,0.043100676956288435,0.005048583967736509,-0.4048609232522147,0.005466906486534017,0.36069256361922075,0.00506683295488195,0.28132142569679003,0.005127474346073177,0.19248667710165165,0.004842614497970677,0.14224543046344584,0.003983145911333677,-0.012018282831872482,0.004974512461917214,-0.04710426652653664,0.004306006196593895,-0.07505275398429921,0.0036527390076330933,0.9767698752940562,0.0010997565864865333,0.04858841642482326,0.001999422308600878,0.028713630539384374,0.0036528019513826894,0.01633763435731768,0.004042364650291726,-0.04173748541118032,0.0036555878796847153,-0.04204925109111954,0.004047007224883502,0.10507574429370416,0.004569795369317048,-0.017259604328918276,0.0061101040951182925,0.05285384983987004,0.004956222595987117,-0.05097092105971389,0.004729697240851018,1.5042844149944492,0.005209991868987185,0.16576750714896413,0.009312246487029316
472,True,-495413.6181571699,44325,51026,3,3,0.013668259183809534,0.003590078330404577,0.7703031577972544,0.0006167016684658355,0.1509124391926086,0.0014014046312638417,-0.024533901734889188,0.0044798063885701815,0.09814543610265843,0.00405056131348048,-0.0008200112835737366,0.0041896006083316836,0.019747994321536597,0.00357716141947414,-0.26940502047352144,0.006713098462922049,0.11558256807176281,0.005648580306296287,-0.0954031758936823,0.006536547934440508,-0.008530225669906695,0.0052483516825004295,0.36261243854125835,0.005343602311967508,0.1711135997782578,0.005981589676256864,-0.0578212673490326,0.0047922377730817405,-0.11875548336472072,0.005158180846558955,1.2490127472437347,0.0014498925532514528,0.17612550544459468,0.0033435860787975474,0.10079058941652823,0.003978293071945477,0.0169092861408235,0.00513857195413413,0.04260747624494952,0.003908192389102746,0.05918456345796807,0.005086935652382129,-0.40680608382529265,0.005426060258713683,0.35035781522561477,0.005116398465655479,0.2833283196581781,0.005184191255503166,0.198968176992985,0.004918484314407419,0.1372950685442962,0.003990399449834793,-0.019566761447271576,0.0048796351922117,-0.04426106860951546,0.004336898566110403,-0.07844180459617599,0.0037356055290561027,0.9753583398292747,0.001023989070148501,0.045444076648594935,0.0019396949768701287,0.025853663238764632,0.0035605421296431993,0.012425479316258804,0.004655964890112627,-0.045338032410557456,0.003562515572066152,-0.03639818799014709,0.004658281864247969,0.09270309339087952,0.004781104606772874,-0.02057846790060812,0.005952929723596217,0.04587528466089829,0.0056715920740975445,-0.060380232571823456,0.005041208056863575,1.5002860971192873,0.006354382400322933,0.18603172564409337,0.011825399776527343
473,True,-496487.97517842916,43993,51442,3,7,0.002924498393971833,0.00355335689554044,0.769734492257499,0.0006073785504882578,0.14993029714581937,0.0013879287421330877,-0.03152995826671117,0.004437473563283845,0.09772285937177248,0.0040200984269721735,0.010831242884525425,0.0041677001910361946,0.01542779942362487,0.003523431985646554,-0.2658989746704106,0.006486758042728578,0.11031299705691373,0.005543973474760228,-0.10284178690110601,0.006260025713894274,-0.019929822124454145,0.005135574677375696,0.3596619047889929,0.005293387322415086,0.17489279478901934,0.005932045874760926,-0.05392195615419524,0.004676516315552168,-0.1121181366822958,0.005086928039644541,1.2512337331087535,0.0014242259171206584,0.1739904806552351,0.0033079511408322104,0.09932104526345353,0.0040541437152061405,0.025368950118105072,0.005044043118691514,0.04616984859545799,0.003970584646072758,0.05485068787302948,0.004994470721772104,-0.4017915404599339,0.005503642785135055,0.3534494333548654,0.005025413414702224,0.27934977470096406,0.005164059609245745,0.18972573915423227,0.004833926724845264,0.1365667915692512,0.003921701403362654,-0.016389194062979198,0.004885104885677743,-0.04654845966070961,0.004205437654047756,-0.07239457753429292,0.0036191665142202615,0.9749599519483574,0.0010533334194038346,0.04736076484195136,0.0020384243392743973,0.02301037318201428,0.003826287613592547,0.016866929108156254,0.00410123215279853,-0.0382239047901825,0.0038280770728801447,-0.040900949889863356,0.004106705906336543,0.10446154139422949,0.004572216883758565,-0.018847676085077994,0.006132575001170807,0.04749948205255564,0.005179935733011775,-0.05874191518577751,0.0046838329395655015,1.5000637590068933,0.005838127978529117,0.1898146467373076,0.011043053939405509
474,True,-494449.2578516572,43932,51234,5,3,0.002632239418389615,0.0035602505245224767,0.7699859660931505,0.0006085644216376473,0.1502340833205767,0.0013956898147347713,-0.03199277177115435,0.0044539955352435375,0.09664578426212975,0.004040848370704445,0.01093536649876272,0.004179924288677981,0.011413663846709322,0.003544370397297014,-0.27356485860220653,0.006488251722353023,0.11154386292467298,0.0055659026360988404,-0.09260250471783177,0.006272585458493046,-0.009990573358293122,0.0051503264927043975,0.34418803588794955,0.005318050192577584,0.17676785533354583,0.005798343851657957,-0.04628776585645968,0.004756860757014827,-0.12372166299476,0.004945887949459197,1.2530670171706932,0.0015065653477999152,0.17626156646672214,0.003365668282453285,0.09327980923924058,0.003974112192737642,0.017402092157167225,0.004945390380384957,0.044465257252926535,0.003903105255924025,0.05551814535708233,0.004906380886168173,-0.39867944730028876,0.005436667377942022,0.35575001049538624,0.005052182225446076,0.2914992116858915,0.005176452321062646,0.20286916528303303,0.004865027713458306,0.1393813445701519,0.003917365441882853,-0.010365749628551442,0.004812936630104673,-0.04366060445937884,0.004321748785864527,-0.08144483240411021,0.0036295308678112414,0.9772080993719533,0.001022468117142905,0.04808764998692446,0.002045493983554341,0.02982273566164251,0.004292326413011072,0.010073916355845314,0.004039796122391522,-0.03699060895091553,0.0042966254832013835,-0.04434056541949398,0.004044219514876521,0.09859719279547662,0.004525774534875552,-0.02586020038967486,0.005783251753054193,0.044052390916206115,0.005023523186027975,-0.054428890146977,0.004544159368405748,1.5025490096947285,0.0046673185583586685,0.15080482599192663,0.009308964717413035
475,True,-496664.2957031545,44148,51259,5,6,0.0035177822480740055,0.0035666626678950773,0.7697133580999523,0.0006146984271608313,0.15165623812667936,0.001399088251236122,-0.02611560071394313,0.004450511146192185,0.09839880558273395,0.004016176129146443,0.006450485882730489,0.004169556247698053,0.013456846882573785,0.0035435712631909904,-0.2768875289236421,0.0065653244459502585,0.10897133886364313,0.005617144969605445,-0.08116569926200506,0.006349723881406602,-0.0032280761900250468,0.005195971043047685,0.3415593734102459,0.005371527145576723,0.17966467975802486,0.005789412683455891,-0.056863074144933995,0.004754337074829103,-0.1174812054209393,0.004966514730195936,1.251679097847537,0.001428074725321471,0.1671294880573826,0.0032156529130144135,0.08977141870878155,0.003999100691888552,0.018984313233747444,0.005079594197635366,0.05333694580372565,0.003922950705596712,0.054031970436313824,0.005051097733292132,-0.40848448919011743,0.005443788419549587,0.3486105011861302,0.005075656533073878,0.28889674620055583,0.005189247106739684,0.21206772371765417,0.004887143294614027,0.13916336967292925,0.003950622001433996,-0.00715277562337098,0.0049124294066769285,-0.04490477629042811,0.0042348044045045895,-0.07860387767648322,0.0036588959496223574,0.9785445834528115,0.0010632566531609267,0.049672411241303595,0.002165080866787669,0.022061235985790847,0.0038842208417035617,0.01633526328326557,0.004080483457858788,-0.03911593704877647,0.003890442536124737,-0.04786261304083392,0.004086653707481634,0.09829736518985191,0.004712463126676592,-0.022989791141971166,0.005963346279431533,0.053885576322932664,0.005216634723621495,-0.0588745905105839,0.004791066797927509,1.498165531951427,0.00497995783402283,0.16019071247889197,0.009160834145320429
